scenario,run_id,metric,svc_a,svc_b,same_node,call_edge,partial_corr,abs_partial_corr,n
orders_disk,3,cpu,front-end,shipping,False,False,-0.1209,0.1209,720
orders_disk,3,cpu,catalogue,user,True,False,-0.0164,0.0164,720
orders_disk,3,cpu,catalogue,carts,False,False,0.1583,0.1583,720
orders_disk,3,cpu,catalogue,orders,False,False,-0.1155,0.1155,720
orders_disk,3,cpu,catalogue,payment,False,False,-0.1874,0.1874,720
orders_disk,3,cpu,catalogue,shipping,False,False,-0.1475,0.1475,720
orders_disk,3,cpu,user,carts,False,False,0.0623,0.0623,720
orders_disk,3,cpu,user,orders,False,True,0.095,0.095,720
orders_disk,3,cpu,user,payment,False,False,0.0364,0.0364,720
orders_disk,3,cpu,user,shipping,False,False,0.0246,0.0246,720
orders_disk,3,cpu,carts,orders,True,True,0.0891,0.0891,720
orders_disk,3,cpu,carts,payment,True,False,0.1077,0.1077,720
orders_disk,3,cpu,carts,shipping,True,False,-0.0122,0.0122,720
orders_disk,3,cpu,orders,payment,True,True,-0.0899,0.0899,720
orders_disk,3,cpu,orders,shipping,True,True,0.7775,0.7775,720
orders_disk,3,cpu,payment,shipping,True,False,-0.2248,0.2248,720
orders_disk,3,mem,front-end,catalogue,False,True,0.1081,0.1081,720
orders_disk,3,mem,front-end,user,False,True,0.0626,0.0626,720
orders_disk,3,mem,front-end,carts,False,True,0.0668,0.0668,720
orders_disk,3,mem,front-end,orders,False,True,-0.0293,0.0293,720
orders_disk,3,mem,front-end,payment,False,False,0.1403,0.1403,720
orders_disk,3,mem,front-end,shipping,False,False,-0.0159,0.0159,720
orders_disk,3,mem,catalogue,user,True,False,-0.5538,0.5538,720
orders_disk,3,mem,catalogue,carts,False,False,0.2246,0.2246,720
orders_disk,3,mem,catalogue,orders,False,False,-0.7728,0.7728,720
orders_disk,3,mem,catalogue,payment,False,False,-0.1546,0.1546,720
orders_disk,3,mem,catalogue,shipping,False,False,-0.9026,0.9026,720
orders_disk,3,mem,user,carts,False,False,-0.3535,0.3535,720
orders_disk,3,mem,user,orders,False,True,0.7154,0.7154,720
orders_disk,3,mem,user,payment,False,False,0.1727,0.1727,720
orders_disk,3,mem,user,shipping,False,False,0.5338,0.5338,720
orders_disk,3,mem,carts,orders,True,True,-0.4297,0.4297,720
orders_disk,3,mem,carts,payment,True,False,-0.2751,0.2751,720
orders_disk,3,mem,carts,shipping,True,False,-0.2695,0.2695,720
orders_disk,3,mem,orders,payment,True,True,0.1927,0.1927,720
orders_disk,3,mem,orders,shipping,True,True,0.7533,0.7533,720
orders_disk,3,mem,payment,shipping,True,False,0.1789,0.1789,720
orders_loss,1,cpu,front-end,catalogue,False,True,0.0333,0.0333,720
orders_loss,1,cpu,front-end,user,False,True,-0.0233,0.0233,720
orders_loss,1,cpu,front-end,carts,False,True,0.1432,0.1432,720
orders_loss,1,cpu,front-end,orders,False,True,-0.0148,0.0148,720
orders_loss,1,cpu,front-end,payment,True,False,0.0957,0.0957,720
orders_loss,1,cpu,front-end,shipping,True,False,0.0272,0.0272,720
orders_loss,1,cpu,catalogue,user,False,False,0.0746,0.0746,720
orders_loss,1,cpu,catalogue,carts,False,False,-0.0497,0.0497,720
orders_loss,1,cpu,catalogue,orders,False,False,-0.0784,0.0784,720
orders_loss,1,cpu,catalogue,payment,False,False,-0.0725,0.0725,720
orders_loss,1,cpu,catalogue,shipping,False,False,0.0606,0.0606,720
orders_loss,1,cpu,user,carts,True,False,-0.1209,0.1209,720
orders_loss,1,cpu,user,orders,True,True,0.0698,0.0698,720
orders_loss,1,cpu,user,payment,False,False,0.086,0.086,720
orders_loss,1,cpu,user,shipping,False,False,-0.0208,0.0208,720
orders_loss,1,cpu,carts,orders,True,True,0.0143,0.0143,720
orders_loss,1,cpu,carts,payment,False,False,-0.0735,0.0735,720
orders_loss,1,cpu,carts,shipping,False,False,-0.1885,0.1885,720
orders_loss,1,cpu,orders,payment,False,True,0.131,0.131,720
orders_loss,1,cpu,orders,shipping,False,True,-0.0257,0.0257,720
orders_loss,1,cpu,payment,shipping,True,False,0.1743,0.1743,720
orders_loss,1,mem,front-end,catalogue,False,True,0.0131,0.0131,720
orders_loss,1,mem,front-end,user,False,True,0.0669,0.0669,720
orders_loss,1,mem,front-end,carts,False,True,-0.1414,0.1414,720
orders_loss,1,mem,front-end,orders,False,True,0.0022,0.0022,720
orders_loss,1,mem,front-end,payment,True,False,-0.0979,0.0979,720
orders_loss,1,mem,front-end,shipping,True,False,-0.0008,0.0008,720
orders_loss,1,mem,catalogue,user,False,False,-0.6567,0.6567,720
orders_loss,1,mem,catalogue,carts,False,False,0.0526,0.0526,720
orders_loss,1,mem,catalogue,orders,False,False,0.3001,0.3001,720
orders_loss,1,mem,catalogue,payment,False,False,-0.6399,0.6399,720
orders_loss,1,mem,catalogue,shipping,False,False,0.7349,0.7349,720
orders_loss,1,mem,user,carts,True,False,-0.1249,0.1249,720
orders_loss,1,mem,user,orders,True,True,-0.1974,0.1974,720
orders_loss,1,mem,user,payment,False,False,0.7917,0.7917,720
orders_loss,1,mem,user,shipping,False,False,-0.4392,0.4392,720
orders_loss,1,mem,carts,orders,True,True,-0.0589,0.0589,720
orders_loss,1,mem,carts,payment,False,False,0.1021,0.1021,720
orders_loss,1,mem,carts,shipping,False,False,-0.0073,0.0073,720
orders_loss,1,mem,orders,payment,False,True,-0.2962,0.2962,720
orders_loss,1,mem,orders,shipping,False,True,0.3524,0.3524,720
orders_loss,1,mem,payment,shipping,True,False,-0.4143,0.4143,720
orders_loss,2,cpu,front-end,catalogue,True,True,0.1805,0.1805,720
orders_loss,2,cpu,front-end,user,False,True,0.0602,0.0602,720
orders_loss,2,cpu,front-end,carts,False,True,0.1573,0.1573,720
orders_loss,2,cpu,front-end,orders,False,True,0.0096,0.0096,720
orders_loss,2,cpu,front-end,payment,False,False,0.057,0.057,720
orders_loss,2,cpu,front-end,shipping,False,False,0.1533,0.1533,720
orders_loss,2,cpu,catalogue,user,False,False,0.0785,0.0785,720
orders_loss,2,cpu,catalogue,carts,False,False,-0.1167,0.1167,720
orders_loss,2,cpu,catalogue,orders,False,False,-0.127,0.127,720
orders_loss,2,cpu,catalogue,payment,False,False,-0.0138,0.0138,720
orders_loss,2,cpu,catalogue,shipping,False,False,-0.0983,0.0983,720
orders_loss,2,cpu,user,carts,True,False,0.0038,0.0038,720
orders_loss,2,cpu,user,orders,False,True,0.0944,0.0944,720
orders_loss,2,cpu,user,payment,False,False,0.0722,0.0722,720
orders_loss,2,cpu,user,shipping,False,False,-0.1661,0.1661,720
orders_loss,2,cpu,carts,orders,False,True,-0.0073,0.0073,720
orders_loss,2,cpu,carts,payment,False,False,0.0107,0.0107,720
orders_loss,2,cpu,carts,shipping,False,False,0.042,0.042,720
orders_loss,2,cpu,orders,payment,True,True,-0.027,0.027,720
orders_loss,2,cpu,orders,shipping,True,True,0.0141,0.0141,720
orders_loss,2,cpu,payment,shipping,True,False,0.0533,0.0533,720
orders_loss,2,mem,front-end,catalogue,True,True,0.0429,0.0429,720
orders_loss,2,mem,front-end,user,False,True,0.0656,0.0656,720
orders_loss,2,mem,front-end,carts,False,True,0.0261,0.0261,720
orders_loss,2,mem,front-end,orders,False,True,0.0225,0.0225,720
orders_loss,2,mem,front-end,payment,False,False,0.119,0.119,720
orders_loss,2,mem,front-end,shipping,False,False,0.0331,0.0331,720
orders_loss,2,mem,catalogue,user,False,False,0.721,0.721,720
orders_loss,2,mem,catalogue,carts,False,False,0.5031,0.5031,720
orders_loss,2,mem,catalogue,orders,False,False,0.8393,0.8393,720
orders_loss,2,mem,catalogue,payment,False,False,0.6951,0.6951,720
orders_loss,2,mem,catalogue,shipping,False,False,0.599,0.599,720
orders_loss,2,mem,user,carts,True,False,0.4717,0.4717,720
orders_loss,2,mem,user,orders,False,True,0.7436,0.7436,720
orders_loss,2,mem,user,payment,False,False,0.7563,0.7563,720
orders_loss,2,mem,user,shipping,False,False,0.4074,0.4074,720
orders_loss,2,mem,carts,orders,False,True,0.509,0.509,720
orders_loss,2,mem,carts,payment,False,False,0.4233,0.4233,720
orders_loss,2,mem,carts,shipping,False,False,0.3678,0.3678,720
orders_loss,2,mem,orders,payment,True,True,0.6781,0.6781,720
orders_loss,2,mem,orders,shipping,True,True,0.329,0.329,720
orders_loss,2,mem,payment,shipping,True,False,0.3411,0.3411,720
orders_loss,3,cpu,front-end,catalogue,True,True,0.1123,0.1123,720
orders_loss,3,cpu,front-end,user,False,True,0.1552,0.1552,720
orders_loss,3,cpu,front-end,carts,False,True,-0.0231,0.0231,720
orders_loss,3,cpu,front-end,orders,False,True,0.0493,0.0493,720
orders_loss,3,cpu,front-end,payment,False,False,0.0741,0.0741,720
orders_loss,3,cpu,front-end,shipping,False,False,0.1033,0.1033,718
orders_loss,3,cpu,catalogue,user,False,False,-0.0708,0.0708,720
orders_loss,3,cpu,catalogue,carts,False,False,-0.1067,0.1067,720
orders_loss,3,cpu,catalogue,orders,False,False,0.0849,0.0849,720
orders_loss,3,cpu,catalogue,payment,False,False,0.0804,0.0804,720
orders_loss,3,cpu,catalogue,shipping,False,False,0.0881,0.0881,718
orders_loss,3,cpu,user,carts,True,False,-0.0108,0.0108,720
orders_loss,3,cpu,user,orders,False,True,0.0089,0.0089,720
orders_loss,3,cpu,user,payment,False,False,-0.002,0.002,720
orders_loss,3,cpu,user,shipping,False,False,-0.198,0.198,718
orders_loss,3,cpu,carts,orders,False,True,-0.1153,0.1153,720
orders_loss,3,cpu,carts,payment,False,False,-0.2306,0.2306,720
orders_loss,3,cpu,carts,shipping,False,False,-0.1183,0.1183,718
orders_loss,3,cpu,orders,payment,True,True,0.1,0.1,720
orders_loss,3,cpu,orders,shipping,True,True,0.2343,0.2343,718
orders_loss,3,cpu,payment,shipping,True,False,0.0498,0.0498,718
orders_loss,3,mem,front-end,catalogue,True,True,-0.082,0.082,720
orders_loss,3,mem,front-end,user,False,True,0.0958,0.0958,720
orders_loss,3,mem,front-end,carts,False,True,-0.0378,0.0378,720
orders_loss,3,mem,front-end,orders,False,True,0.2244,0.2244,720
orders_loss,3,mem,front-end,payment,False,False,-0.0932,0.0932,720
orders_loss,3,mem,front-end,shipping,False,False,0.021,0.021,720
orders_loss,3,mem,catalogue,user,False,False,-0.0213,0.0213,720
orders_loss,3,mem,catalogue,carts,False,False,0.4588,0.4588,720
orders_loss,3,mem,catalogue,orders,False,False,0.1442,0.1442,720
orders_loss,3,mem,catalogue,payment,False,False,0.3478,0.3478,720
orders_loss,3,mem,catalogue,shipping,False,False,0.1704,0.1704,720
orders_loss,3,mem,user,carts,True,False,0.2208,0.2208,720
orders_loss,3,mem,user,orders,False,True,-0.0343,0.0343,720
orders_loss,3,mem,user,payment,False,False,0.1294,0.1294,720
orders_loss,3,mem,user,shipping,False,False,0.2216,0.2216,720
orders_loss,3,mem,carts,orders,False,True,0.2954,0.2954,720
orders_loss,3,mem,carts,payment,False,False,0.5706,0.5706,720
orders_loss,3,mem,carts,shipping,False,False,0.7292,0.7292,720
orders_loss,3,mem,orders,payment,True,True,0.307,0.307,720
orders_loss,3,mem,orders,shipping,True,True,0.3334,0.3334,720
orders_loss,3,mem,payment,shipping,True,False,0.4253,0.4253,720
orders_mem,1,cpu,front-end,catalogue,True,True,-0.0834,0.0834,720
orders_mem,1,cpu,front-end,user,False,True,-0.096,0.096,720
orders_mem,1,cpu,front-end,carts,False,True,0.0807,0.0807,720
orders_mem,1,cpu,front-end,orders,False,True,-0.073,0.073,720
orders_mem,1,cpu,front-end,payment,False,False,0.0367,0.0367,720
orders_mem,1,cpu,front-end,shipping,True,False,0.0191,0.0191,718
orders_mem,1,cpu,catalogue,user,False,False,-0.0507,0.0507,720
orders_mem,1,cpu,catalogue,carts,False,False,-0.0439,0.0439,720
orders_mem,1,cpu,catalogue,orders,False,False,0.0573,0.0573,720
orders_mem,1,cpu,catalogue,payment,False,False,-0.1233,0.1233,720
orders_mem,1,cpu,catalogue,shipping,True,False,-0.0342,0.0342,718
orders_mem,1,cpu,user,carts,False,False,0.206,0.206,720
orders_mem,1,cpu,user,orders,True,True,0.1179,0.1179,720
orders_mem,1,cpu,user,payment,True,False,0.0736,0.0736,720
orders_mem,1,cpu,user,shipping,False,False,0.0653,0.0653,718
orders_mem,1,cpu,carts,orders,False,True,0.0939,0.0939,720
orders_mem,1,cpu,carts,payment,False,False,0.0682,0.0682,720
orders_mem,1,cpu,carts,shipping,False,False,0.0703,0.0703,718
orders_mem,1,cpu,orders,payment,True,True,-0.0614,0.0614,720
orders_mem,1,cpu,orders,shipping,False,True,0.5451,0.5451,718
orders_mem,1,cpu,payment,shipping,False,False,-0.0675,0.0675,718
orders_mem,1,mem,front-end,catalogue,True,True,0.0716,0.0716,720
orders_mem,1,mem,front-end,user,False,True,0.0922,0.0922,720
orders_mem,1,mem,front-end,carts,False,True,0.1007,0.1007,720
orders_mem,1,mem,front-end,orders,False,True,-0.0137,0.0137,720
orders_mem,1,mem,front-end,payment,False,False,-0.0355,0.0355,720
orders_mem,1,mem,front-end,shipping,True,False,0.0738,0.0738,720
orders_mem,1,mem,catalogue,user,False,False,0.2918,0.2918,720
orders_mem,1,mem,catalogue,carts,False,False,0.4094,0.4094,720
orders_mem,1,mem,catalogue,orders,False,False,0.2334,0.2334,720
orders_mem,1,mem,catalogue,payment,False,False,0.2119,0.2119,720
orders_mem,1,mem,catalogue,shipping,True,False,0.5134,0.5134,720
orders_mem,1,mem,user,carts,False,False,0.3168,0.3168,720
orders_mem,1,mem,user,orders,True,True,0.0734,0.0734,720
orders_mem,1,mem,user,payment,True,False,0.0876,0.0876,720
orders_mem,1,mem,user,shipping,False,False,0.2015,0.2015,720
orders_mem,1,mem,carts,orders,False,True,-0.0158,0.0158,720
orders_mem,1,mem,carts,payment,False,False,0.4714,0.4714,720
orders_mem,1,mem,carts,shipping,False,False,0.0486,0.0486,720
orders_mem,1,mem,orders,payment,True,True,-0.1129,0.1129,720
orders_mem,1,mem,orders,shipping,False,True,0.0459,0.0459,720
orders_mem,1,mem,payment,shipping,False,False,0.0704,0.0704,720
orders_mem,2,cpu,front-end,catalogue,True,True,0.0651,0.0651,716
orders_mem,2,cpu,front-end,user,False,True,0.2255,0.2255,720
orders_mem,2,cpu,front-end,carts,False,True,0.0989,0.0989,720
orders_mem,2,cpu,front-end,orders,False,True,0.0772,0.0772,720
orders_mem,2,cpu,front-end,payment,False,False,0.1159,0.1159,720
orders_mem,2,cpu,front-end,shipping,False,False,0.0497,0.0497,720
orders_mem,2,cpu,catalogue,user,False,False,0.101,0.101,716
orders_mem,2,cpu,catalogue,carts,False,False,0.0149,0.0149,716
orders_mem,2,cpu,catalogue,orders,False,False,0.0319,0.0319,716
orders_mem,2,cpu,catalogue,payment,False,False,0.0145,0.0145,716
orders_mem,2,cpu,catalogue,shipping,False,False,-0.077,0.077,716
orders_mem,2,cpu,user,carts,True,False,0.1729,0.1729,720
orders_mem,2,cpu,user,orders,False,True,0.1585,0.1585,720
orders_mem,2,cpu,user,payment,False,False,0.1013,0.1013,720
orders_mem,2,cpu,user,shipping,False,False,0.1967,0.1967,720
orders_mem,2,cpu,carts,orders,False,True,-0.0589,0.0589,720
orders_mem,2,cpu,carts,payment,False,False,0.113,0.113,720
orders_mem,2,cpu,carts,shipping,False,False,0.0383,0.0383,720
orders_mem,2,cpu,orders,payment,True,True,-0.0241,0.0241,720
orders_mem,2,cpu,orders,shipping,True,True,0.7735,0.7735,720
orders_mem,2,cpu,payment,shipping,True,False,-0.042,0.042,720
orders_mem,2,mem,front-end,catalogue,True,True,-0.1363,0.1363,720
orders_mem,2,mem,front-end,user,False,True,-0.2314,0.2314,720
orders_mem,2,mem,front-end,carts,False,True,0.017,0.017,720
orders_mem,2,mem,front-end,orders,False,True,-0.0212,0.0212,720
orders_mem,2,mem,front-end,payment,False,False,0.0521,0.0521,720
orders_mem,2,mem,front-end,shipping,False,False,0.1535,0.1535,720
orders_mem,2,mem,catalogue,user,False,False,0.1984,0.1984,720
orders_mem,2,mem,catalogue,carts,False,False,0.2368,0.2368,720
orders_mem,2,mem,catalogue,orders,False,False,-0.3314,0.3314,720
orders_mem,2,mem,catalogue,payment,False,False,0.4516,0.4516,720
orders_mem,2,mem,catalogue,shipping,False,False,-0.0166,0.0166,720
orders_mem,2,mem,user,carts,True,False,0.211,0.211,720
orders_mem,2,mem,user,orders,False,True,-0.4239,0.4239,720
orders_mem,2,mem,user,payment,False,False,0.2676,0.2676,720
orders_mem,2,mem,user,shipping,False,False,-0.054,0.054,720
orders_mem,2,mem,carts,orders,False,True,-0.2574,0.2574,720
orders_mem,2,mem,carts,payment,False,False,0.2655,0.2655,720
orders_mem,2,mem,carts,shipping,False,False,-0.0506,0.0506,720
orders_mem,2,mem,orders,payment,True,True,-0.2781,0.2781,720
orders_mem,2,mem,orders,shipping,True,True,-0.0634,0.0634,720
orders_mem,2,mem,payment,shipping,True,False,0.0237,0.0237,720
orders_mem,3,cpu,front-end,catalogue,True,True,0.2164,0.2164,720
orders_mem,3,cpu,front-end,user,False,True,0.0213,0.0213,720
orders_mem,3,cpu,front-end,carts,False,True,0.1541,0.1541,720
orders_mem,3,cpu,front-end,orders,False,True,0.343,0.343,720
orders_mem,3,cpu,front-end,payment,False,False,-0.1388,0.1388,720
orders_mem,3,cpu,front-end,shipping,False,False,0.3013,0.3013,720
orders_mem,3,cpu,catalogue,user,False,False,0.0973,0.0973,720
orders_mem,3,cpu,catalogue,carts,False,False,0.0188,0.0188,720
orders_mem,3,cpu,catalogue,orders,False,False,0.1197,0.1197,720
orders_mem,3,cpu,catalogue,payment,False,False,0.0764,0.0764,720
orders_mem,3,cpu,catalogue,shipping,False,False,0.1118,0.1118,720
orders_mem,3,cpu,user,carts,True,False,-0.169,0.169,720
orders_mem,3,cpu,user,orders,False,True,-0.1505,0.1505,720
orders_mem,3,cpu,user,payment,False,False,0.2124,0.2124,720
orders_mem,3,cpu,user,shipping,False,False,0.0385,0.0385,720
orders_mem,3,cpu,carts,orders,False,True,0.7697,0.7697,720
orders_mem,3,cpu,carts,payment,False,False,-0.1124,0.1124,720
orders_mem,3,cpu,carts,shipping,False,False,0.6096,0.6096,720
orders_mem,3,cpu,orders,payment,True,True,-0.2911,0.2911,720
orders_mem,3,cpu,orders,shipping,True,True,0.7126,0.7126,720
orders_mem,3,cpu,payment,shipping,True,False,-0.142,0.142,720
orders_mem,3,mem,front-end,catalogue,True,True,0.41,0.41,720
orders_mem,3,mem,front-end,user,False,True,0.3291,0.3291,720
orders_mem,3,mem,front-end,carts,False,True,0.3277,0.3277,720
orders_mem,3,mem,front-end,orders,False,True,0.3439,0.3439,720
orders_mem,3,mem,front-end,payment,False,False,0.3099,0.3099,720
orders_mem,3,mem,front-end,shipping,False,False,0.2471,0.2471,720
orders_mem,3,mem,catalogue,user,False,False,0.8212,0.8212,720
orders_mem,3,mem,catalogue,carts,False,False,0.922,0.922,720
orders_mem,3,mem,catalogue,orders,False,False,0.9,0.9,720
orders_mem,3,mem,catalogue,payment,False,False,0.9232,0.9232,720
orders_mem,3,mem,catalogue,shipping,False,False,0.5829,0.5829,720
orders_mem,3,mem,user,carts,True,False,0.9605,0.9605,720
orders_mem,3,mem,user,orders,False,True,0.9577,0.9577,720
orders_mem,3,mem,user,payment,False,False,0.6334,0.6334,720
orders_mem,3,mem,user,shipping,False,False,0.6056,0.6056,720
orders_mem,3,mem,carts,orders,False,True,0.9859,0.9859,720
orders_mem,3,mem,carts,payment,False,False,0.7995,0.7995,720
orders_mem,3,mem,carts,shipping,False,False,0.6205,0.6205,720
orders_mem,3,mem,orders,payment,True,True,0.7821,0.7821,720
orders_mem,3,mem,orders,shipping,True,True,0.6823,0.6823,720
orders_mem,3,mem,payment,shipping,True,False,0.5001,0.5001,720
orders_socket,1,cpu,front-end,catalogue,False,True,0.0803,0.0803,720
orders_socket,1,cpu,front-end,user,False,True,0.4411,0.4411,720
orders_socket,1,cpu,front-end,carts,False,True,-0.1442,0.1442,720
orders_socket,1,cpu,front-end,orders,False,True,0.4032,0.4032,720
orders_socket,1,cpu,front-end,payment,True,False,-0.3478,0.3478,720
orders_socket,1,cpu,front-end,shipping,True,False,-0.2172,0.2172,720
orders_socket,1,cpu,catalogue,user,False,False,0.1858,0.1858,720
orders_socket,1,cpu,catalogue,carts,False,False,0.064,0.064,720
orders_socket,1,cpu,catalogue,orders,False,False,0.1212,0.1212,720
orders_socket,1,cpu,catalogue,payment,False,False,-0.0757,0.0757,720
orders_socket,1,cpu,catalogue,shipping,False,False,-0.142,0.142,720
orders_socket,1,cpu,user,carts,True,False,-0.2136,0.2136,720
orders_socket,1,cpu,user,orders,True,True,0.5623,0.5623,720
orders_socket,1,cpu,user,payment,False,False,-0.4296,0.4296,720
orders_socket,1,cpu,user,shipping,False,False,-0.2386,0.2386,720
orders_socket,1,cpu,carts,orders,True,True,-0.1888,0.1888,720
orders_socket,1,cpu,carts,payment,False,False,0.1948,0.1948,720
orders_socket,1,cpu,carts,shipping,False,False,0.0156,0.0156,720
orders_socket,1,cpu,orders,payment,False,True,-0.6111,0.6111,720
orders_socket,1,cpu,orders,shipping,False,True,-0.4655,0.4655,720
orders_socket,1,cpu,payment,shipping,True,False,0.5045,0.5045,720
orders_socket,1,mem,front-end,catalogue,False,True,-0.1366,0.1366,720
orders_socket,1,mem,front-end,user,False,True,0.3231,0.3231,720
orders_socket,1,mem,front-end,carts,False,True,-0.0214,0.0214,720
orders_socket,1,mem,front-end,orders,False,True,-0.1925,0.1925,720
orders_socket,1,mem,front-end,payment,True,False,-0.0133,0.0133,720
orders_socket,1,mem,front-end,shipping,True,False,0.2642,0.2642,720
orders_socket,1,mem,catalogue,user,False,False,-0.0453,0.0453,720
orders_socket,1,mem,catalogue,carts,False,False,-0.0824,0.0824,720
orders_socket,1,mem,catalogue,orders,False,False,-0.0848,0.0848,720
orders_socket,1,mem,catalogue,payment,False,False,0.3791,0.3791,720
orders_socket,1,mem,catalogue,shipping,False,False,0.034,0.034,720
orders_socket,1,mem,user,carts,True,False,0.0978,0.0978,720
orders_socket,1,mem,user,orders,True,True,-0.3046,0.3046,720
orders_socket,1,mem,user,payment,False,False,-0.1268,0.1268,720
orders_socket,1,mem,user,shipping,False,False,0.0185,0.0185,720
orders_socket,1,mem,carts,orders,True,True,-0.1456,0.1456,720
orders_socket,1,mem,carts,payment,False,False,-0.1895,0.1895,720
orders_socket,1,mem,carts,shipping,False,False,0.1007,0.1007,720
orders_socket,1,mem,orders,payment,False,True,0.0253,0.0253,720
orders_socket,1,mem,orders,shipping,False,True,-0.3179,0.3179,720
orders_socket,1,mem,payment,shipping,True,False,-0.0274,0.0274,720
orders_socket,2,cpu,front-end,catalogue,True,True,0.1264,0.1264,720
orders_socket,2,cpu,front-end,user,False,True,0.0269,0.0269,720
orders_socket,2,cpu,front-end,carts,False,True,0.0894,0.0894,720
orders_socket,2,cpu,front-end,orders,False,True,-0.0354,0.0354,720
orders_socket,2,cpu,front-end,payment,False,False,-0.022,0.022,720
orders_socket,2,cpu,front-end,shipping,False,False,-0.0278,0.0278,720
orders_socket,2,cpu,catalogue,user,False,False,0.0214,0.0214,720
orders_socket,2,cpu,catalogue,carts,False,False,0.0573,0.0573,720
orders_socket,2,cpu,catalogue,orders,False,False,0.1835,0.1835,720
orders_socket,2,cpu,catalogue,payment,False,False,-0.0217,0.0217,720
orders_socket,2,cpu,catalogue,shipping,False,False,0.1019,0.1019,720
orders_socket,2,cpu,user,carts,True,False,0.1041,0.1041,720
orders_socket,2,cpu,user,orders,False,True,0.1756,0.1756,720
orders_socket,2,cpu,user,payment,False,False,0.1935,0.1935,720
orders_socket,2,cpu,user,shipping,False,False,-0.183,0.183,720
orders_socket,2,cpu,carts,orders,False,True,0.1987,0.1987,720
orders_socket,2,cpu,carts,payment,False,False,0.0717,0.0717,720
orders_socket,2,cpu,carts,shipping,False,False,-0.1044,0.1044,720
orders_socket,2,cpu,orders,payment,True,True,-0.1838,0.1838,720
orders_socket,2,cpu,orders,shipping,True,True,-0.0021,0.0021,720
orders_socket,2,cpu,payment,shipping,True,False,-0.14,0.14,720
orders_socket,2,mem,front-end,catalogue,True,True,0.1249,0.1249,720
orders_socket,2,mem,front-end,user,False,True,-0.2554,0.2554,720
orders_socket,2,mem,front-end,carts,False,True,-0.0771,0.0771,720
orders_socket,2,mem,front-end,orders,False,True,0.0177,0.0177,720
orders_socket,2,mem,front-end,payment,False,False,0.0365,0.0365,720
orders_socket,2,mem,front-end,shipping,False,False,-0.077,0.077,720
orders_socket,2,mem,catalogue,user,False,False,-0.3289,0.3289,720
orders_socket,2,mem,catalogue,carts,False,False,0.1468,0.1468,720
orders_socket,2,mem,catalogue,orders,False,False,0.6495,0.6495,720
orders_socket,2,mem,catalogue,payment,False,False,0.3594,0.3594,720
orders_socket,2,mem,catalogue,shipping,False,False,-0.812,0.812,720
orders_socket,2,mem,user,carts,True,False,0.1334,0.1334,720
orders_socket,2,mem,user,orders,False,True,-0.6905,0.6905,720
orders_socket,2,mem,user,payment,False,False,-0.0803,0.0803,720
orders_socket,2,mem,user,shipping,False,False,0.1416,0.1416,720
orders_socket,2,mem,carts,orders,False,True,0.011,0.011,720
orders_socket,2,mem,carts,payment,False,False,0.0741,0.0741,720
orders_socket,2,mem,carts,shipping,False,False,-0.1563,0.1563,720
orders_socket,2,mem,orders,payment,True,True,0.3936,0.3936,720
orders_socket,2,mem,orders,shipping,True,True,-0.5519,0.5519,720
orders_socket,2,mem,payment,shipping,True,False,-0.4128,0.4128,720
orders_socket,3,cpu,front-end,catalogue,True,True,0.129,0.129,720
orders_socket,3,cpu,front-end,user,False,True,0.2263,0.2263,720
orders_socket,3,cpu,front-end,carts,False,True,-0.1037,0.1037,720
orders_socket,3,cpu,front-end,orders,False,True,0.1967,0.1967,720
orders_socket,3,cpu,front-end,payment,False,False,0.233,0.233,720
orders_socket,3,cpu,front-end,shipping,False,False,0.0574,0.0574,720
orders_socket,3,cpu,catalogue,user,False,False,0.073,0.073,720
orders_socket,3,cpu,catalogue,carts,False,False,0.1108,0.1108,720
orders_socket,3,cpu,catalogue,orders,False,False,-0.0403,0.0403,720
orders_socket,3,cpu,catalogue,payment,False,False,0.0622,0.0622,720
orders_socket,3,cpu,catalogue,shipping,False,False,-0.1499,0.1499,720
orders_socket,3,cpu,user,carts,True,False,0.2142,0.2142,720
orders_socket,3,cpu,user,orders,False,True,0.1018,0.1018,720
orders_socket,3,cpu,user,payment,False,False,0.0975,0.0975,720
orders_socket,3,cpu,user,shipping,False,False,-0.0095,0.0095,720
orders_socket,3,cpu,carts,orders,False,True,-0.2427,0.2427,720
orders_socket,3,cpu,carts,payment,False,False,0.086,0.086,720
orders_socket,3,cpu,carts,shipping,False,False,-0.2113,0.2113,720
orders_socket,3,cpu,orders,payment,True,True,0.1975,0.1975,720
orders_socket,3,cpu,orders,shipping,True,True,0.4225,0.4225,720
orders_socket,3,cpu,payment,shipping,True,False,0.0997,0.0997,720
orders_socket,3,mem,front-end,catalogue,True,True,0.0681,0.0681,720
orders_socket,3,mem,front-end,user,False,True,0.3494,0.3494,720
orders_socket,3,mem,front-end,carts,False,True,-0.3459,0.3459,720
orders_socket,3,mem,front-end,orders,False,True,-0.4095,0.4095,720
orders_socket,3,mem,front-end,payment,False,False,0.1025,0.1025,720
orders_socket,3,mem,front-end,shipping,False,False,-0.0286,0.0286,720
orders_socket,3,mem,catalogue,user,False,False,-0.1198,0.1198,720
orders_socket,3,mem,catalogue,carts,False,False,0.2576,0.2576,720
orders_socket,3,mem,catalogue,orders,False,False,0.3992,0.3992,720
orders_socket,3,mem,catalogue,payment,False,False,-0.1146,0.1146,720
